CPUUtilization,DiskReadOps,DiskWriteOps,NetworkIn,NetworkOut
20.67,1487.0,712.0,22902.0,32740.0
73.04,1240.0,530.0,29773.0,21209.0
26.8,1261.0,1377.0,13131.0,14202.0
47.68,1159.0,1300.0,9877.0,9514.0
47.83,857.0,614.0,26345.0,29638.0
27.16,972.0,1203.0,34898.0,19997.0
18.25,1297.0,1104.0,19095.0,26523.0
61.39,1460.0,639.0,33213.0,43570.0
67.77,1363.0,606.0,25248.0,40208.0
53.91,873.0,995.0,47922.0,44638.0
34.16,965.0,991.0,30529.0,30292.0
78.02,776.0,1454.0,49306.0,36581.0
85.33,1400.0,717.0,42339.0,1281.0
56.57,955.0,1427.0,7683.0,48783.0
63.33,1336.0,799.0,30507.0,4722.0
17.41,1186.0,871.0,12222.0,35252.0
79.05,1447.0,700.0,2532.0,27805.0
47.0,1173.0,1283.0,47915.0,23849.0
78.85,646.0,896.0,25203.0,21470.0
20.11,994.0,1429.0,47762.0,10342.0
47.25,1241.0,1166.0,28071.0,42478.0
81.14,1198.0,526.0,48134.0,42179.0
84.07,813.0,1359.0,13610.0,45761.0
38.19,781.0,652.0,1971.0,17008.0
43.7,763.0,1384.0,40942.0,31193.0
72.17,1249.0,1253.0,21476.0,35527.0
36.98,628.0,745.0,45444.0,28486.0
34.73,890.0,1350.0,36446.0,29780.0
71.44,1457.0,697.0,12249.0,7669.0
61.87,667.0,571.0,41996.0,48152.0
57.31,872.0,1041.0,46768.0,27873.0
89.29,771.0,1134.0,42808.0,41305.0
35.07,1182.0,633.0,47494.0,29362.0
41.92,1426.0,1117.0,29064.0,47191.0
85.24,831.0,904.0,41225.0,7672.0
66.26,1367.0,525.0,48104.0,6118.0
34.56,733.0,1421.0,7246.0,1683.0
21.12,1274.0,734.0,14339.0,11772.0
42.83,697.0,508.0,42291.0,14958.0
15.21,952.0,1270.0,23732.0,16763.0
31.12,1339.0,1173.0,17387.0,9351.0
40.46,1182.0,1170.0,32455.0,43738.0
74.02,767.0,977.0,44735.0,9367.0
86.59,1156.0,1177.0,15306.0,24692.0
20.32,613.0,1469.0,20218.0,4163.0
80.97,524.0,722.0,44219.0,23146.0
27.93,974.0,1071.0,27284.0,3782.0
39.26,878.0,772.0,14435.0,12227.0
25.81,1103.0,1289.0,31657.0,38563.0
75.56,972.0,855.0,3651.0,38356.0
12.39,1292.0,633.0,5315.0,26969.0
52.31,1308.0,876.0,38354.0,46382.0
46.85,1161.0,819.0,37993.0,47830.0
24.08,954.0,773.0,23092.0,5907.0
37.47,1227.0,948.0,2805.0,39628.0
58.09,1257.0,1218.0,16527.0,34934.0
24.41,1234.0,686.0,4848.0,42536.0
10.16,1322.0,1061.0,37211.0,37148.0
39.91,699.0,553.0,7308.0,22451.0
25.48,659.0,782.0,30258.0,13524.0
42.3,568.0,792.0,13555.0,15167.0
84.35,505.0,950.0,28718.0,8472.0
76.37,710.0,567.0,47783.0,37731.0
82.7,1463.0,515.0,14533.0,42239.0
10.87,1380.0,630.0,31734.0,43417.0
21.51,834.0,910.0,16589.0,4847.0
19.53,913.0,1309.0,44540.0,31624.0
79.84,1125.0,1149.0,39425.0,21509.0
75.15,835.0,564.0,39896.0,34522.0
74.26,1270.0,777.0,39421.0,1133.0
78.92,1063.0,1130.0,41197.0,22024.0
31.05,783.0,912.0,20996.0,4390.0
72.96,589.0,686.0,27845.0,26633.0
32.89,1116.0,1305.0,34153.0,20967.0
37.21,1103.0,838.0,49560.0,8260.0
65.91,1027.0,1144.0,20760.0,49213.0
89.88,1029.0,1174.0,32749.0,38335.0
21.84,1244.0,509.0,38438.0,2998.0
22.55,1267.0,707.0,12609.0,40173.0
61.2,639.0,1226.0,11254.0,34632.0
18.11,1071.0,1341.0,35287.0,14971.0
30.24,648.0,735.0,27539.0,29037.0
62.46,1191.0,851.0,34616.0,15602.0
78.7,790.0,1220.0,41719.0,16242.0
80.9,835.0,957.0,38366.0,45207.0
77.11,1431.0,1424.0,23549.0,22564.0
33.42,941.0,947.0,32389.0,3099.0
26.89,694.0,1370.0,16396.0,3066.0
78.01,500.0,656.0,35439.0,48525.0
23.09,882.0,574.0,15441.0,39062.0
26.53,1297.0,1321.0,47137.0,4015.0
24.54,1423.0,798.0,36945.0,25636.0
60.34,724.0,1428.0,3442.0,33792.0
17.53,1032.0,922.0,39331.0,39693.0
67.02,1395.0,972.0,45087.0,44980.0
75.97,860.0,636.0,15121.0,20674.0
42.45,799.0,943.0,2933.0,24476.0
57.81,1130.0,1188.0,32280.0,19685.0
37.52,1468.0,834.0,10015.0,21208.0
45.5,564.0,677.0,23575.0,11618.0
76.7,1222.0,1315.0,47428.0,8144.0
63.85,1195.0,799.0,31864.0,30939.0
13.84,1011.0,731.0,20557.0,24139.0
79.87,575.0,933.0,41083.0,33463.0
23.39,1184.0,590.0,39520.0,5166.0
60.18,655.0,557.0,16341.0,34853.0
20.87,1182.0,1012.0,37280.0,19457.0
28.31,1149.0,865.0,14210.0,34624.0
63.68,1183.0,695.0,21897.0,9446.0
42.1,975.0,1386.0,44099.0,44808.0
78.26,1091.0,1259.0,49735.0,39914.0
63.12,837.0,968.0,35136.0,5226.0
40.27,1341.0,811.0,26723.0,46899.0
20.51,724.0,1150.0,36497.0,30529.0
37.68,647.0,675.0,23018.0,47736.0
72.17,760.0,811.0,25731.0,3343.0
55.11,1366.0,954.0,18787.0,18272.0
34.75,862.0,811.0,44191.0,49532.0
44.42,921.0,510.0,40191.0,1645.0
47.75,546.0,1069.0,48846.0,28680.0
61.24,963.0,963.0,29623.0,31346.0
10.39,895.0,514.0,37434.0,17359.0
46.26,792.0,947.0,43390.0,38560.0
64.66,977.0,730.0,22384.0,35749.0
72.6,761.0,1175.0,16666.0,44839.0
80.45,1080.0,1468.0,15834.0,42952.0
18.03,1401.0,579.0,17406.0,48142.0
11.47,1057.0,886.0,7719.0,16607.0
37.16,1279.0,1374.0,16904.0,30166.0
35.81,1290.0,673.0,37376.0,34173.0
21.94,597.0,524.0,22805.0,47991.0
71.36,1420.0,1323.0,24193.0,37383.0
89.13,1272.0,1425.0,17143.0,3483.0
41.39,1153.0,842.0,41148.0,14717.0
34.77,1468.0,966.0,14713.0,31331.0
60.5,517.0,725.0,11612.0,14554.0
78.27,921.0,751.0,7322.0,15838.0
10.13,1265.0,1207.0,25173.0,28154.0
28.16,1128.0,973.0,46993.0,9495.0
57.65,1316.0,863.0,3426.0,20350.0
49.88,786.0,1321.0,49753.0,43459.0
17.19,1024.0,560.0,3840.0,30047.0
38.3,569.0,612.0,42789.0,39073.0
20.59,1406.0,1032.0,9266.0,49576.0
71.87,1359.0,1453.0,2108.0,41032.0
20.28,1070.0,1164.0,5638.0,18035.0
56.43,552.0,1198.0,34852.0,45350.0
12.59,764.0,1481.0,3004.0,16644.0
16.26,1457.0,1248.0,18312.0,5964.0
79.23,1069.0,782.0,16525.0,33313.0
35.97,832.0,708.0,42982.0,15495.0
45.52,757.0,976.0,49660.0,6739.0
40.06,774.0,747.0,45090.0,14014.0
12.28,626.0,700.0,35056.0,39441.0
77.51,632.0,1333.0,19452.0,5407.0
86.41,1350.0,1450.0,35638.0,3015.0
81.49,1027.0,778.0,6913.0,6238.0
34.6,901.0,1415.0,7725.0,21386.0
42.31,1471.0,1142.0,41816.0,14189.0
19.57,546.0,965.0,1485.0,15259.0
53.66,1303.0,549.0,22586.0,2314.0
68.0,1337.0,1204.0,1006.0,2599.0
40.59,879.0,1032.0,37875.0,14978.0
55.59,618.0,707.0,44697.0,26513.0
76.35,792.0,684.0,31226.0,7440.0
12.31,855.0,895.0,31594.0,49284.0
35.36,685.0,735.0,22946.0,34079.0
85.05,918.0,1478.0,10047.0,22420.0
63.42,896.0,758.0,7682.0,27765.0
18.77,1324.0,772.0,48861.0,4065.0
49.66,1179.0,695.0,45715.0,9828.0
27.99,1321.0,562.0,19565.0,28699.0
64.37,776.0,1179.0,16977.0,36433.0
85.91,530.0,625.0,41755.0,21485.0
55.18,523.0,1326.0,39291.0,48884.0
10.52,882.0,583.0,8935.0,1503.0
22.95,1428.0,696.0,46083.0,10296.0
34.45,1109.0,1173.0,39910.0,28053.0
47.89,1286.0,910.0,4740.0,23688.0
84.15,681.0,748.0,49495.0,1409.0
85.17,770.0,836.0,1417.0,34162.0
34.93,558.0,962.0,40995.0,27307.0
73.51,793.0,1457.0,34822.0,11307.0
79.05,553.0,1071.0,26905.0,33461.0
70.14,1144.0,1193.0,31265.0,23177.0
58.11,799.0,918.0,35021.0,6390.0
33.83,643.0,1408.0,22096.0,1251.0
35.75,1475.0,1032.0,28088.0,15716.0
78.91,1269.0,1126.0,15430.0,37981.0
87.6,955.0,659.0,39858.0,24198.0
45.03,988.0,917.0,2749.0,38372.0
65.41,658.0,1077.0,32611.0,47737.0
18.15,908.0,1260.0,44833.0,24826.0
15.31,1039.0,757.0,20401.0,27878.0
64.31,1275.0,1431.0,25724.0,15880.0
47.91,670.0,652.0,18116.0,41061.0
81.39,1031.0,1202.0,31492.0,24720.0
50.62,991.0,821.0,44680.0,38044.0
51.51,575.0,792.0,13037.0,34767.0
87.96,687.0,1211.0,14781.0,33031.0
89.98,1206.0,780.0,16639.0,29390.0
30.26,806.0,1337.0,16397.0,34025.0
74.68,1046.0,569.0,3589.0,21732.0
78.02,1329.0,1352.0,36856.0,25062.0
32.28,676.0,1027.0,47286.0,37742.0
29.57,1082.0,873.0,44048.0,29154.0
85.61,1130.0,960.0,6531.0,40731.0
87.18,617.0,1178.0,27237.0,35213.0
50.22,1498.0,1462.0,25411.0,24787.0
43.01,1072.0,1146.0,48455.0,3764.0
63.17,1128.0,1099.0,6403.0,42974.0
14.66,726.0,741.0,49452.0,42044.0
82.36,980.0,1478.0,49327.0,7852.0
37.64,866.0,803.0,5011.0,22979.0
77.69,1296.0,1099.0,36999.0,45232.0
12.8,947.0,1482.0,36535.0,32721.0
83.36,1076.0,594.0,4670.0,36526.0
49.75738126149189,725.0,572.0,273951.50619946094,523396.9526684636
42.37,634.0,1104.0,33881.0,7843.0
59.42,805.0,1154.0,4085.0,45207.0
41.99,740.0,843.0,11678.0,35575.0
53.93,1490.0,953.0,8722.0,7229.0
25.11,962.0,1456.0,33142.0,20722.0
57.93,682.0,1071.0,30190.0,21268.0
10.52,944.0,1029.0,22890.0,17367.0
82.56,820.0,559.0,9832.0,10993.0
60.44,508.0,1182.0,17397.0,38023.0
44.64,509.0,851.0,19349.0,1155.0
69.01,815.0,578.0,25015.0,6811.0
37.52,553.0,848.0,2841.0,16524.0
32.86,1081.0,1259.0,5249.0,46411.0
39.18,713.0,744.0,21367.0,18495.0
14.21,1016.0,653.0,31632.0,6477.0
40.8,774.0,729.0,42080.0,28991.0
51.82,1145.0,940.0,38459.0,32327.0
76.05,575.0,910.0,16135.0,27511.0
50.23,912.0,1356.0,12017.0,46627.0
88.82,1442.0,1362.0,44647.0,49093.0
86.07,720.0,922.0,48579.0,21676.0
76.56,1264.0,595.0,18744.0,41905.0
65.89,935.0,725.0,17190.0,22621.0
39.94,640.0,687.0,27736.0,20000.0
43.46,537.0,1272.0,39352.0,25784.0
67.27,526.0,1033.0,16508.0,48518.0
12.99,1098.0,981.0,44469.0,36064.0
28.77,810.0,1362.0,40791.0,13688.0
65.23,1223.0,1118.0,13610.0,2144.0
88.39,670.0,713.0,30588.0,43107.0
35.94,1426.0,1054.0,27535.0,44048.0
12.97,1341.0,834.0,41599.0,43352.0
67.62,1424.0,1231.0,31759.0,29657.0
25.97,918.0,1223.0,29499.0,37799.0
54.64,904.0,986.0,11428.0,37357.0
15.62,839.0,714.0,29662.0,14652.0
40.09,556.0,982.0,44656.0,41407.0
56.09,587.0,528.0,34960.0,2320.0
10.87,1270.0,869.0,20019.0,23692.0
88.54,605.0,724.0,47436.0,14969.0
23.33,580.0,1233.0,33862.0,46812.0
39.05,676.0,631.0,37979.0,5158.0
35.54,541.0,1159.0,6197.0,18233.0
66.16,1041.0,612.0,2833.0,44493.0
15.79,681.0,660.0,5050.0,28574.0
65.75,1418.0,899.0,18383.0,38727.0
83.1,1060.0,650.0,31108.0,46574.0
20.3,627.0,822.0,19955.0,16244.0
60.88,1296.0,1492.0,46289.0,18052.0
79.52,1398.0,1441.0,3738.0,28573.0
30.28,515.0,996.0,14031.0,7569.0
47.23,770.0,1068.0,29514.0,36497.0
19.03,538.0,551.0,13655.0,24348.0
43.78,916.0,1397.0,38283.0,47376.0
50.55,1469.0,1420.0,28354.0,10560.0
44.95,1184.0,1003.0,45697.0,22433.0
60.59,931.0,1445.0,21201.0,6636.0
45.14,1365.0,969.0,42165.0,29545.0
36.18,1048.0,843.0,47382.0,26076.0
61.14,718.0,1406.0,14535.0,9510.0
86.49,914.0,859.0,27467.0,31460.0
67.61,1393.0,1203.0,22529.0,17656.0
62.79,663.0,578.0,4903.0,11359.0
37.17,546.0,1339.0,40332.0,18126.0
80.46,1293.0,1121.0,36251.0,14899.0
74.46,885.0,588.0,6528.0,25059.0
52.54,1094.0,520.0,37159.0,42122.0
78.07,519.0,1105.0,4151.0,21018.0
87.61,1219.0,522.0,7946.0,4118.0
73.91,1420.0,1475.0,39900.0,25804.0
42.23,694.0,1483.0,27478.0,14904.0
43.43,715.0,1097.0,5340.0,45567.0
57.83,598.0,1482.0,32357.0,49019.0
16.3,1272.0,921.0,11839.0,19409.0
37.61,696.0,720.0,3288.0,38187.0
36.47,861.0,1179.0,4576.0,22238.0
88.36,615.0,1021.0,20223.0,34884.0
31.56,645.0,1302.0,12951.0,30772.0
10.77,1055.0,1221.0,43303.0,40288.0
45.36,1207.0,935.0,28684.0,10462.0
88.55,861.0,560.0,6604.0,14575.0
88.05,764.0,1330.0,28218.0,10958.0
17.91,1459.0,786.0,8530.0,19867.0
62.01,937.0,672.0,22180.0,29766.0
22.02,1323.0,603.0,49027.0,26262.0
45.41,826.0,701.0,32170.0,46213.0
23.67,716.0,506.0,34236.0,14668.0
23.62,1295.0,751.0,16295.0,19465.0
29.19,1143.0,1073.0,1551.0,8986.0
21.5,988.0,1073.0,45916.0,37336.0
51.42,731.0,636.0,23316.0,6684.0
77.85,1447.0,1287.0,19941.0,33498.0
48.22,1300.0,1030.0,17829.0,2241.0
87.96,1039.0,947.0,18697.0,26694.0
34.58,1010.0,1239.0,28659.0,42122.0
84.5,1410.0,1404.0,16804.0,11030.0
60.05,896.0,1175.0,35662.0,30379.0
30.59,622.0,555.0,14582.0,32113.0
18.03,508.0,1158.0,32008.0,17470.0
21.54,825.0,551.0,46963.0,23222.0
82.83,588.0,891.0,18192.0,26012.0
85.52,993.0,1460.0,14407.0,18093.0
14.48,653.0,1243.0,5518.0,19202.0
19.13,848.0,545.0,30946.0,46348.0
62.87,953.0,745.0,17713.0,4668.0
76.46,975.0,1129.0,42370.0,24265.0
39.61,667.0,666.0,44106.0,7072.0
40.88,1212.0,1464.0,20630.0,39196.0
57.03,1186.0,1264.0,3897.0,16253.0
11.49,1294.0,682.0,7949.0,40354.0
27.01,1018.0,681.0,32927.0,11172.0
86.79,569.0,1312.0,12781.0,24658.0
70.3,668.0,1441.0,49985.0,20681.0
35.91,1355.0,878.0,24133.0,37510.0
56.24,1135.0,830.0,40986.0,3221.0
12.74,1138.0,1490.0,3456.0,23268.0
77.38,1420.0,1461.0,31133.0,39740.0
68.25,1258.0,1373.0,16864.0,30676.0
38.02,1064.0,1241.0,9985.0,19392.0
57.58,1175.0,1392.0,14124.0,27883.0
23.56,1191.0,616.0,39539.0,21785.0
43.01,941.0,686.0,35269.0,31242.0
53.39,965.0,701.0,35020.0,18435.0
63.9,910.0,592.0,10970.0,18101.0
57.6,520.0,770.0,28981.0,4760.0
79.26,1087.0,909.0,17051.0,30441.0
23.16,635.0,1488.0,44421.0,16332.0
31.6,504.0,808.0,45508.0,42007.0
77.13,942.0,1183.0,5363.0,30741.0
14.56,1273.0,732.0,48424.0,15776.0
40.95,1372.0,1333.0,9467.0,16523.0
20.24,915.0,1280.0,45191.0,24570.0
10.88,879.0,1470.0,19328.0,12948.0
67.47,772.0,1306.0,44588.0,23011.0
85.36,1171.0,1376.0,17216.0,29523.0
80.59,1430.0,1241.0,36755.0,44628.0
87.2,987.0,1300.0,33812.0,33494.0
65.29,982.0,1359.0,26260.0,49273.0
17.9,610.0,1119.0,44457.0,34291.0
35.49,1152.0,969.0,5298.0,14677.0
67.68,695.0,1451.0,16752.0,44482.0
30.51,900.0,1392.0,39713.0,45758.0
58.85,1495.0,974.0,25965.0,33079.0
64.54,754.0,1053.0,22858.0,17263.0
64.51,1185.0,1112.0,5985.0,16080.0
31.12,835.0,1047.0,38274.0,24334.0
86.88,1330.0,507.0,43959.0,42585.0
61.55,746.0,623.0,45998.0,37261.0
12.26,1251.0,1266.0,32481.0,46405.0
51.39,839.0,895.0,1457.0,17431.0
63.1,1482.0,902.0,45339.0,34934.0
60.96,1225.0,1487.0,18740.0,34590.0
30.72,1241.0,1096.0,38664.0,44511.0
48.03,914.0,940.0,6600.0,29515.0
18.4,1443.0,893.0,26415.0,24667.0
33.98,1045.0,543.0,17004.0,24176.0
89.71,780.0,806.0,23586.0,18196.0
60.58,1118.0,1022.0,20697.0,12512.0
10.12,1104.0,1258.0,30182.0,28395.0
82.15,727.0,1470.0,14882.0,14025.0
69.97,533.0,888.0,40168.0,8991.0
86.56,892.0,1276.0,2175.0,47802.0
21.61,1465.0,1292.0,46320.0,18149.0
62.73,1381.0,1231.0,14761.0,28257.0
86.68,1017.0,599.0,44952.0,44926.0
75.04,1403.0,1118.0,10141.0,7342.0
22.45,504.0,1035.0,4690.0,40628.0
30.77,1060.0,1218.0,4068.0,31657.0
12.38,584.0,1051.0,32655.0,19768.0
29.64,1189.0,1157.0,42071.0,35561.0
64.91,1241.0,1112.0,39374.0,34461.0
17.97,1135.0,1266.0,24734.0,38196.0
82.14,874.0,632.0,34269.0,30817.0
84.76,730.0,738.0,42920.0,38590.0
39.26,1341.0,1385.0,35163.0,19338.0
85.45,1454.0,589.0,23498.0,19862.0
81.28,1030.0,1343.0,7713.0,23071.0
81.75,978.0,780.0,36649.0,17841.0
77.19,878.0,1345.0,19310.0,1633.0
28.81,900.0,1352.0,10692.0,31813.0
74.26,1429.0,693.0,20858.0,38757.0
74.94,1129.0,876.0,20154.0,20589.0
10.85,1026.0,1224.0,44476.0,49435.0
60.17,1366.0,1094.0,13866.0,30809.0
23.93,573.0,1220.0,48088.0,40719.0
66.6,1371.0,723.0,11060.0,35438.0
73.12,936.0,717.0,22217.0,7855.0
22.34,862.0,986.0,12993.0,22248.0
16.38,546.0,841.0,45741.0,34693.0
31.8,1350.0,748.0,9717.0,18465.0
36.98,716.0,1440.0,47143.0,37020.0
50.32,756.0,1204.0,2977.0,30528.0
19.49,1465.0,556.0,20655.0,8831.0
15.53,837.0,1125.0,25168.0,35130.0
34.9,978.0,1439.0,40088.0,4471.0
85.41,1035.0,1396.0,20955.0,44216.0
12.34,1403.0,1286.0,14359.0,36471.0
10.48,677.0,1231.0,40939.0,42577.0
27.76,766.0,564.0,7595.0,21082.0
15.93,1358.0,877.0,5638.0,30297.0
20.08,1405.0,939.0,49361.0,45335.0
76.33,678.0,688.0,42913.0,5825.0
13.17,685.0,1057.0,25998.0,1093.0
10.52,548.0,724.0,28504.0,34977.0
22.23,528.0,1231.0,34572.0,16385.0
38.16,1251.0,797.0,25055.0,22163.0
86.61,509.0,1444.0,24922.0,23523.0
26.48,1346.0,1317.0,11066.0,28623.0
77.05,1270.0,741.0,37265.0,7102.0
84.23,851.0,1362.0,26991.0,29828.0
79.84,987.0,1184.0,37067.0,9545.0
83.29,1185.0,1036.0,25192.0,15049.0
11.26,550.0,737.0,19213.0,30193.0
66.76,716.0,1388.0,17776.0,46626.0
25.9,1432.0,1143.0,43819.0,48277.0
50.61,909.0,657.0,3264.0,31712.0
43.73,832.0,1250.0,40817.0,46996.0
59.08,708.0,1186.0,43581.0,26731.0
12.02,1177.0,525.0,29175.0,21885.0
73.98,1283.0,613.0,3489.0,18466.0
57.91,1091.0,1453.0,35840.0,32429.0
25.22,1460.0,1361.0,32190.0,45675.0
61.96,914.0,993.0,20670.0,1720.0
86.05,1368.0,1349.0,41589.0,24486.0
21.94,878.0,1298.0,46284.0,14132.0
23.59,1205.0,567.0,10377.0,37693.0
50.63,1382.0,1152.0,48687.0,44819.0
17.18,699.0,1222.0,41072.0,14671.0
67.26,1457.0,1329.0,36463.0,23576.0
72.83,1195.0,1344.0,2148.0,2262.0
10.66,560.0,1448.0,37778.0,48270.0
44.58,601.0,1272.0,26050.0,42950.0
29.15,1242.0,560.0,15078.0,14413.0
25.88,1159.0,703.0,25808.0,19670.0
67.52,562.0,1291.0,4687.0,15194.0
86.24,673.0,764.0,40801.0,24557.0
45.41,715.0,1266.0,41195.0,7421.0
27.77,1304.0,1106.0,33813.0,34876.0
45.85,1120.0,515.0,8377.0,37858.0
13.65,1177.0,938.0,13838.0,34410.0
18.28,1262.0,658.0,22882.0,11950.0
36.09,1325.0,562.0,28027.0,48374.0
70.99,880.0,899.0,13772.0,48267.0
11.44,561.0,1020.0,29585.0,45214.0
26.58,915.0,1284.0,1284.0,47097.0
74.91,738.0,733.0,40965.0,26288.0
83.13,695.0,1426.0,46309.0,45899.0
86.88,1236.0,1154.0,18329.0,34835.0
73.51,1163.0,896.0,10290.0,22347.0
45.14,1145.0,1448.0,47432.0,21203.0
67.01,974.0,809.0,45370.0,38947.0
66.09,1311.0,1241.0,12133.0,32458.0
17.22,1466.0,1372.0,24536.0,24923.0
1.957654503191641,584.0,141.0,2664780524.8,2773898584.2
86.03,553.0,952.0,31181.0,22339.0
67.79,1240.0,914.0,49663.0,45828.0
40.41,745.0,1251.0,46085.0,48896.0
59.76,1389.0,983.0,46295.0,35675.0
40.77,856.0,1314.0,23326.0,10732.0
64.38,941.0,1445.0,45955.0,30698.0
58.25,523.0,1338.0,13037.0,46510.0
20.59,1323.0,1025.0,43623.0,43081.0
19.1,1174.0,1166.0,2108.0,33995.0
66.67,1494.0,762.0,1016.0,42872.0
77.56,589.0,1428.0,38023.0,46394.0
42.39,1154.0,1192.0,10945.0,24264.0
36.1,1162.0,1364.0,39918.0,49750.0
81.96,873.0,731.0,14329.0,36069.0
22.94,1131.0,1227.0,10071.0,25887.0
64.95,537.0,578.0,13590.0,30766.0
14.0,741.0,1115.0,23933.0,24662.0
66.01,1224.0,1023.0,1712.0,30362.0
86.19,893.0,576.0,5676.0,47919.0
56.2,604.0,1020.0,37709.0,10081.0
44.99,1290.0,1199.0,21295.0,46985.0
40.94,885.0,1041.0,47945.0,18043.0
88.93,940.0,805.0,32662.0,11049.0
25.09,817.0,1175.0,40020.0,38421.0
48.95,975.0,661.0,24889.0,9886.0
24.76,1206.0,1062.0,20598.0,3094.0
54.2,1176.0,1433.0,21387.0,43234.0
80.79,900.0,1297.0,20365.0,7238.0
68.02,568.0,892.0,14816.0,45003.0
43.79,882.0,1470.0,26404.0,26773.0
70.27,679.0,880.0,9593.0,45071.0
41.79,521.0,927.0,3306.0,19699.0
19.82,860.0,798.0,34486.0,38008.0
27.37,1289.0,594.0,5489.0,20810.0
43.74,843.0,1057.0,39849.0,23246.0
44.14,916.0,1297.0,15736.0,23953.0
84.61,783.0,977.0,39468.0,37440.0
29.48,1449.0,521.0,4103.0,45438.0
41.97,899.0,1068.0,37063.0,37383.0
34.31,1065.0,1031.0,49031.0,39049.0
32.19,871.0,1000.0,44380.0,12709.0
36.91,782.0,1396.0,5110.0,38441.0
52.46,559.0,1301.0,31262.0,10517.0
18.43,1246.0,1255.0,45590.0,38763.0
81.09,1424.0,1102.0,18586.0,29271.0
79.56,855.0,1378.0,30481.0,13054.0
89.68,615.0,1164.0,20914.0,24010.0
40.25,1128.0,573.0,29971.0,4692.0
71.98,954.0,876.0,19401.0,11870.0
49.73,1015.0,711.0,23616.0,1251.0
15.68,714.0,571.0,47878.0,36795.0
87.74,1047.0,709.0,33244.0,22656.0
53.66,971.0,693.0,9739.0,17327.0
41.94,1165.0,1308.0,34001.0,6740.0
60.41,880.0,1444.0,22404.0,36639.0
76.89,897.0,686.0,15711.0,17086.0
11.64,991.0,583.0,27598.0,8742.0
34.86,1129.0,544.0,9312.0,13451.0
24.17,619.0,903.0,8794.0,15045.0
56.58,1178.0,916.0,26611.0,36532.0
81.23,1479.0,584.0,44582.0,45281.0
36.23,1067.0,1405.0,33636.0,35270.0
59.53,917.0,1430.0,31830.0,24894.0
54.4,887.0,953.0,46205.0,6412.0
67.98,1260.0,831.0,23893.0,15485.0
23.15,922.0,946.0,19058.0,6680.0
12.58,964.0,1077.0,33876.0,4401.0
71.04,996.0,1316.0,36065.0,14924.0
50.54,581.0,918.0,49997.0,14263.0
75.94,1385.0,1042.0,39358.0,18347.0
70.31,724.0,628.0,43952.0,14511.0
32.51,1435.0,1335.0,43133.0,1065.0
56.58,1236.0,1343.0,18624.0,35778.0
76.99,670.0,1040.0,31049.0,37293.0
43.41,647.0,589.0,18598.0,41765.0
49.75738126149189,518.0,573.0,273951.50619946094,523396.9526684636
15.03,679.0,1318.0,33924.0,19410.0
64.23,827.0,922.0,38265.0,49503.0
18.71,1222.0,955.0,22758.0,45056.0
40.1,781.0,1067.0,48620.0,7991.0
16.13,1098.0,1062.0,45638.0,37021.0
71.09,718.0,1006.0,38700.0,39467.0
74.9,659.0,656.0,40179.0,37389.0
10.59,1036.0,882.0,11667.0,41536.0
48.38,1149.0,1132.0,20429.0,23529.0
60.73,982.0,909.0,15314.0,48531.0
47.54,940.0,598.0,49162.0,44442.0
34.77,1438.0,873.0,26308.0,45284.0
16.7,876.0,1237.0,23690.0,23950.0
17.04,729.0,1237.0,2398.0,15529.0
33.16,764.0,1389.0,33211.0,43626.0
86.59,1386.0,1183.0,15266.0,7612.0
80.55,998.0,1047.0,5826.0,11428.0
13.63,669.0,723.0,7985.0,15886.0
40.41,865.0,666.0,17072.0,46207.0
83.88,1355.0,768.0,5702.0,46281.0
61.11,773.0,1222.0,1982.0,13306.0
55.72,1454.0,548.0,7179.0,8563.0
14.56,728.0,1009.0,35527.0,18033.0
34.71,810.0,853.0,39751.0,34527.0
20.44,1035.0,591.0,24023.0,35359.0
67.36,712.0,1007.0,45967.0,40320.0
20.99,1155.0,807.0,33632.0,48299.0
59.82,1331.0,1498.0,32491.0,8888.0
38.62,970.0,706.0,6350.0,18014.0
38.67,582.0,1286.0,17349.0,6764.0
56.94,724.0,832.0,20085.0,41232.0
67.84,639.0,720.0,9199.0,22918.0
56.75,603.0,763.0,1711.0,3718.0
52.27,1131.0,1077.0,21242.0,25699.0
79.76,1340.0,1478.0,45008.0,30995.0
59.86,1357.0,1151.0,20856.0,3503.0
68.25,1169.0,531.0,40389.0,19168.0
68.07,1278.0,1026.0,3046.0,3509.0
68.75,788.0,1214.0,37669.0,30998.0
70.75,1372.0,1255.0,28442.0,1562.0
44.09,1302.0,1344.0,20211.0,29512.0
70.0,1066.0,619.0,45700.0,4653.0
34.53,528.0,1321.0,41221.0,36096.0
69.28,1116.0,1085.0,33810.0,12686.0
57.44,748.0,542.0,42568.0,3134.0
87.31,754.0,1466.0,31523.0,30718.0
57.54,958.0,605.0,15570.0,20258.0
41.25,1145.0,1460.0,41756.0,31045.0
33.33,666.0,781.0,47247.0,21796.0
36.84,549.0,1356.0,11633.0,23270.0
67.36,1110.0,924.0,48864.0,24137.0
52.32,873.0,835.0,38182.0,34771.0
24.16,727.0,530.0,29552.0,14454.0
72.22,957.0,735.0,35831.0,4761.0
3.216666666655023,0.0,0.0,1049333.2,445397.0
27.29,1248.0,1385.0,9514.0,6665.0
40.77,690.0,1419.0,26513.0,35333.0
59.65,765.0,1151.0,28712.0,39515.0
24.02,782.0,690.0,1394.0,47211.0
